EmployeeID,Age,Department,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,JobLevel,JobSatisfaction,Salary,Attrition,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education
2191,47,Marketing,1,14,9.0,1,3.0,35301.0,Yes,3,No,Divorced,45,Bachelor
2653,38,Finance,11,13,8.0,3,2.0,54715.0,No,1,No,Divorced,40,Below College
1531,39,Marketing,26,3,4.0,2,3.0,52118.0,No,1,Yes,Single,31,College
1321,25,Engineering,15,1,1.0,5,1.0,128962.0,No,3,Yes,Divorced,24,Doctor
2692,22,Finance,16,8,3.0,2,3.0,43706.0,No,1,No,Divorced,38,Master
2624,52,Engineering,4,2,4.0,2,1.0,69585.0,Yes,2,No,Divorced,33,College
1948,20,HR,34,11,6.0,1,1.0,83276.0,No,3,Yes,Married,24,Master
1133,20,Finance,31,2,7.0,2,1.0,64648.0,No,3,Yes,Married,40,Doctor
1778,59,Marketing,11,4,7.0,4,2.0,144495.0,No,1,Yes,Divorced,42,Doctor
1342,40,Marketing,34,3,3.0,3,4.0,142169.0,No,2,Yes,Married,19,Master
2064,19,HR,27,9,7.0,3,2.0,40935.0,No,2,No,Single,31,College
271,19,HR,26,10,5.0,5,4.0,110598.0,Yes,3,Yes,Divorced,29,Master
2785,30,Sales,9,7,9.0,3,2.0,43550.0,Yes,3,Yes,Single,27,College
1080,39,HR,20,5,9.0,1,2.0,60374.0,No,2,No,Divorced,17,Doctor
2,46,Marketing,35,9,2.0,4,1.0,,No,4,Yes,Divorced,20,Below College
2883,36,HR,1,6,1.0,3,1.0,118325.0,No,2,Yes,Single,8,Bachelor
1413,40,Marketing,32,8,2.0,5,2.0,32438.0,No,4,No,Divorced,11,College
2650,41,HR,5,13,2.0,4,2.0,62143.0,No,1,No,Divorced,39,Master
431,54,Engineering,36,2,8.0,2,2.0,73856.0,No,3,Yes,Divorced,7,Master
1056,26,Finance,11,3,5.0,5,1.0,93253.0,No,3,No,Single,43,Doctor
2802,52,Marketing,12,12,2.0,1,3.0,33770.0,No,4,No,Married,4,Doctor
1925,42,Marketing,28,2,7.0,3,4.0,47957.0,No,3,No,Single,41,Doctor
866,21,Marketing,31,11,3.0,2,4.0,134913.0,Yes,1,Yes,Single,16,Below College
2495,56,Finance,19,13,1.0,5,3.0,51021.0,Yes,4,Yes,Single,34,Doctor
1677,39,Sales,35,9,4.0,4,3.0,143367.0,Yes,1,Yes,Divorced,28,College
759,20,HR,38,3,3.0,4,1.0,53756.0,No,2,No,Married,47,Master
871,19,Marketing,15,5,3.0,2,3.0,55649.0,No,3,No,Single,12,College
1021,29,Marketing,16,5,2.0,3,3.0,126002.0,No,1,Yes,Single,42,Bachelor
353,37,Engineering,6,1,1.0,4,2.0,65895.0,No,4,No,Single,1,Master
2772,54,Sales,13,11,8.0,2,1.0,96025.0,No,3,Yes,Married,37,Master
165,23,Marketing,33,7,1.0,3,2.0,33346.0,No,1,No,Single,1,Below College
1833,31,HR,7,13,7.0,2,4.0,101688.0,No,1,No,Single,40,Below College
1040,31,Engineering,38,12,4.0,1,3.0,121875.0,No,1,Yes,Divorced,17,Below College
1739,32,Engineering,37,6,2.0,5,3.0,75608.0,No,1,No,Married,23,College
841,54,Sales,8,3,2.0,5,4.0,57268.0,No,4,No,Single,12,College
1226,48,HR,10,2,7.0,3,2.0,95638.0,No,4,No,Married,26,Doctor
20,55,Sales,16,1,3.0,4,4.0,69056.0,No,4,Yes,Single,41,Bachelor
943,42,Engineering,27,4,1.0,4,1.0,116181.0,No,4,No,Married,28,Doctor
242,19,Marketing,30,6,7.0,1,4.0,55247.0,No,1,Yes,Single,48,Bachelor
2998,18,Marketing,21,2,7.0,3,2.0,71994.0,No,3,No,Single,13,Below College
968,20,Finance,16,14,5.0,4,4.0,119006.0,No,3,Yes,Divorced,11,Below College
2176,23,Marketing,17,9,6.0,1,1.0,124440.0,No,3,Yes,Divorced,9,Bachelor
817,43,Sales,15,1,6.0,1,2.0,72898.0,Yes,4,No,Single,27,Bachelor
1134,41,Marketing,29,6,9.0,1,3.0,90623.0,No,1,No,Divorced,41,Below College
673,22,HR,4,4,5.0,3,2.0,36405.0,No,4,No,Divorced,10,Master
538,31,Engineering,12,3,6.0,3,3.0,70167.0,No,3,No,Married,34,Doctor
1343,56,HR,5,11,1.0,3,4.0,129978.0,No,2,No,Divorced,19,College
1415,52,Engineering,27,4,1.0,5,1.0,77431.0,No,4,Yes,Married,29,College
2648,28,Sales,8,11,1.0,4,2.0,118760.0,Yes,2,Yes,Divorced,25,College
445,41,Finance,1,8,8.0,4,2.0,93058.0,Yes,4,No,Married,3,Below College
1377,20,HR,37,9,2.0,2,2.0,97275.0,No,2,No,Married,11,Master
2440,38,Sales,36,5,2.0,1,1.0,69718.0,No,4,No,Married,32,Bachelor
2413,49,Finance,34,11,5.0,1,2.0,116700.0,No,1,No,Married,44,Master
2486,21,Sales,36,7,4.0,4,2.0,74619.0,No,2,No,Married,32,Below College
1139,50,HR,10,7,8.0,2,2.0,33072.0,No,2,No,Divorced,7,Doctor
2195,33,Finance,24,11,5.0,2,3.0,38272.0,Yes,1,No,Divorced,41,Bachelor
1587,38,Engineering,20,13,8.0,2,1.0,125440.0,No,4,No,Single,23,Below College
223,24,Finance,26,4,4.0,1,3.0,93878.0,No,3,No,Single,17,Doctor
1071,44,Marketing,1,8,2.0,3,1.0,36040.0,No,1,Yes,Divorced,38,Master
1403,37,Sales,20,4,7.0,3,2.0,132880.0,No,2,No,Married,30,Below College
2070,59,Finance,5,12,6.0,1,1.0,65682.0,Yes,2,No,Married,48,Below College
2732,52,HR,19,6,6.0,1,4.0,93073.0,No,4,Yes,Divorced,43,College
2364,52,Finance,1,10,5.0,2,4.0,34158.0,Yes,4,Yes,Divorced,24,College
2368,37,HR,25,6,9.0,4,2.0,50572.0,No,3,No,Divorced,41,College
576,27,Engineering,25,7,3.0,4,3.0,130784.0,Yes,1,No,Divorced,37,Below College
429,50,Marketing,20,11,7.0,1,3.0,88933.0,No,1,No,Single,37,Doctor
714,28,HR,39,8,1.0,3,2.0,93236.0,No,3,Yes,Married,43,Below College
2121,22,Finance,5,13,8.0,4,4.0,81656.0,Yes,4,Yes,Single,38,Below College
1435,20,HR,5,9,4.0,1,4.0,65423.0,No,1,Yes,Divorced,42,College
270,35,Finance,19,5,2.0,5,3.0,138853.0,No,4,No,Single,24,Bachelor
953,55,HR,26,5,6.0,5,3.0,69732.0,No,3,Yes,Married,39,Bachelor
2671,50,Engineering,19,12,7.0,1,4.0,136948.0,No,4,No,Married,10,Bachelor
189,49,Sales,32,13,3.0,3,1.0,109015.0,Yes,3,Yes,Married,27,College
467,48,Finance,27,13,5.0,4,4.0,57723.0,No,1,Yes,Married,49,Bachelor
1456,43,HR,24,6,2.0,1,2.0,30535.0,No,2,Yes,Single,22,Below College
345,59,HR,3,7,2.0,5,2.0,44244.0,Yes,1,No,Married,2,Doctor
1523,58,Sales,10,12,3.0,5,2.0,88824.0,Yes,3,Yes,Divorced,38,College
424,43,Marketing,8,8,9.0,2,4.0,42521.0,Yes,4,Yes,Single,36,College
2214,50,Marketing,19,13,3.0,2,3.0,62771.0,No,4,No,Married,2,Master
826,58,Sales,1,1,2.0,3,1.0,90432.0,No,3,No,Married,44,Bachelor
1955,46,Finance,27,3,8.0,2,4.0,126550.0,No,2,Yes,Divorced,13,Master
761,46,Finance,34,3,7.0,2,1.0,68368.0,No,3,No,Single,27,Below College
228,35,HR,37,6,6.0,4,3.0,136373.0,No,1,No,Divorced,1,College
2360,25,Finance,23,14,8.0,3,4.0,113605.0,No,1,No,Married,11,Doctor
1160,38,Finance,26,6,7.0,4,3.0,51944.0,No,3,Yes,Single,29,Below College
1346,46,Finance,9,14,2.0,4,1.0,55793.0,No,1,No,Married,7,Below College
1464,34,Engineering,6,10,6.0,2,2.0,137771.0,No,1,No,Single,24,College
614,40,Sales,25,1,5.0,1,1.0,141414.0,No,3,Yes,Married,2,Doctor
901,30,Marketing,3,3,3.0,1,4.0,145052.0,No,1,Yes,Married,12,Below College
2405,29,Engineering,38,9,6.0,5,4.0,126458.0,Yes,3,No,Married,20,Master
2093,58,HR,20,10,4.0,5,4.0,119257.0,No,1,Yes,Married,8,Doctor
2676,50,HR,30,13,3.0,4,2.0,106309.0,No,1,No,Single,22,Doctor
2593,46,HR,16,10,9.0,1,4.0,100540.0,No,2,No,Single,7,Doctor
2133,25,Engineering,6,10,9.0,4,1.0,91711.0,Yes,4,No,Married,17,Bachelor
2718,39,Sales,16,5,5.0,3,4.0,41117.0,No,1,Yes,Single,31,Bachelor
2282,56,Finance,20,11,3.0,5,4.0,110485.0,No,3,No,Married,41,Master
135,47,Finance,4,6,1.0,2,2.0,45624.0,No,1,No,Married,38,Doctor
3000,52,Marketing,12,14,1.0,3,4.0,138031.0,No,1,No,Single,48,College
1843,54,Finance,27,7,6.0,2,2.0,104697.0,No,1,Yes,Married,6,College
293,25,Sales,16,5,6.0,1,2.0,58394.0,No,4,No,Divorced,42,Bachelor
2781,33,Sales,2,3,2.0,1,3.0,74264.0,Yes,1,No,Single,13,Master
1916,35,Engineering,25,3,5.0,1,4.0,75635.0,No,1,No,Single,18,College
2601,43,Marketing,14,10,3.0,4,1.0,101616.0,Yes,1,No,Single,14,Bachelor
1878,43,Marketing,33,2,7.0,1,1.0,31552.0,No,1,Yes,Married,17,Below College
1449,28,Engineering,33,13,4.0,1,1.0,33796.0,No,1,No,Single,2,Master
1851,51,Engineering,11,11,7.0,1,,120790.0,No,4,No,Married,23,Master
574,56,Marketing,16,6,8.0,5,2.0,40830.0,No,2,No,Single,28,College
2415,51,Finance,7,6,5.0,4,1.0,147957.0,No,1,No,Married,17,Below College
1266,26,Finance,18,3,7.0,5,2.0,45416.0,No,3,Yes,Married,1,Master
348,42,Sales,36,8,2.0,4,2.0,145402.0,No,2,Yes,Divorced,21,Master
1560,28,Engineering,9,13,2.0,2,2.0,98718.0,No,2,Yes,Divorced,19,Doctor
2230,21,Finance,15,6,9.0,3,3.0,131555.0,No,1,Yes,Married,35,Doctor
1490,22,Engineering,6,3,2.0,3,4.0,134120.0,No,2,Yes,Single,25,College
872,32,HR,24,11,8.0,1,4.0,34099.0,No,1,Yes,Married,43,Bachelor
1919,40,Sales,15,5,1.0,2,2.0,59104.0,No,1,No,Single,30,College
1577,19,Marketing,2,4,6.0,5,2.0,111399.0,No,4,No,Married,31,Master
618,49,Marketing,36,6,6.0,3,3.0,116624.0,No,4,Yes,Married,16,Below College
125,26,HR,28,9,5.0,2,1.0,44909.0,No,1,No,Divorced,18,Master
740,41,Sales,16,9,6.0,2,4.0,77918.0,No,1,No,Married,31,Bachelor
305,52,Engineering,16,6,2.0,1,2.0,88642.0,Yes,4,Yes,Single,18,Below College
1268,34,Finance,18,13,3.0,4,4.0,106510.0,No,3,No,Married,9,College
2031,44,Engineering,11,2,6.0,3,2.0,148502.0,Yes,1,Yes,Single,41,Master
2795,50,HR,13,5,1.0,1,3.0,36032.0,No,4,No,Single,29,Doctor
2201,52,Finance,7,2,6.0,4,2.0,35176.0,No,2,Yes,Divorced,36,Master
2658,38,Engineering,10,8,2.0,2,3.0,65740.0,No,2,Yes,Single,5,Master
599,38,Sales,37,13,6.0,1,4.0,37447.0,No,2,No,Married,7,Below College
126,32,Engineering,1,9,9.0,2,2.0,109114.0,No,3,No,Single,5,Bachelor
2949,41,Sales,14,11,3.0,2,3.0,43127.0,No,4,Yes,Divorced,34,Below College
204,51,Marketing,21,13,4.0,1,2.0,120063.0,No,2,Yes,Single,41,Doctor
894,50,HR,38,11,7.0,4,2.0,102370.0,Yes,2,Yes,Married,36,Bachelor
1593,22,Marketing,26,12,8.0,2,2.0,66104.0,Yes,2,Yes,Married,9,Bachelor
2517,54,Finance,37,11,9.0,5,2.0,91083.0,Yes,3,Yes,Married,26,College
2859,32,Marketing,29,8,7.0,1,4.0,112160.0,No,2,Yes,Divorced,48,Master
56,23,Engineering,37,5,9.0,2,4.0,122851.0,No,3,Yes,Divorced,3,Bachelor
908,34,Finance,29,2,3.0,5,4.0,30218.0,Yes,2,Yes,Single,4,Bachelor
1297,23,Sales,12,11,6.0,3,3.0,59655.0,No,3,Yes,Married,30,Below College
1097,40,HR,10,2,6.0,3,4.0,92241.0,No,1,Yes,Single,33,College
1618,20,HR,24,14,9.0,2,2.0,77679.0,Yes,4,No,Divorced,20,College
1570,58,Marketing,39,10,2.0,3,2.0,96809.0,No,3,Yes,Married,40,College
2862,31,HR,37,7,4.0,1,3.0,124176.0,No,1,No,Single,19,Master
2906,31,Marketing,9,7,1.0,2,1.0,128557.0,No,4,Yes,Single,10,College
1441,51,HR,23,12,4.0,3,4.0,86963.0,Yes,2,No,Married,31,Master
2561,53,HR,28,3,5.0,2,1.0,65470.0,No,4,Yes,Divorced,17,College
2980,44,Marketing,38,12,6.0,5,3.0,101052.0,Yes,1,No,Married,27,Doctor
940,31,Marketing,4,1,3.0,3,4.0,100085.0,No,4,Yes,Married,15,Below College
1414,26,Marketing,26,1,7.0,4,3.0,138686.0,No,1,Yes,Single,45,Bachelor
784,47,Marketing,7,13,5.0,5,3.0,37983.0,No,2,No,Divorced,49,Below College
1869,22,Marketing,18,13,3.0,5,4.0,120341.0,No,4,Yes,Single,22,Doctor
2647,49,Finance,15,10,5.0,1,1.0,37807.0,No,2,No,Single,4,Bachelor
549,34,Finance,13,1,9.0,3,3.0,71585.0,No,2,No,Married,30,Doctor
2866,56,Finance,37,12,8.0,3,1.0,115478.0,No,4,Yes,Divorced,43,Doctor
548,27,Marketing,10,2,1.0,5,2.0,142312.0,No,4,No,Married,17,Below College
694,51,Sales,20,13,1.0,1,4.0,104379.0,No,3,Yes,Divorced,39,Bachelor
672,34,Sales,21,8,2.0,3,4.0,40133.0,No,4,Yes,Single,11,Below College
1563,51,Engineering,5,12,4.0,4,1.0,80756.0,No,1,No,Single,29,Master
994,48,Sales,6,11,2.0,4,1.0,43860.0,No,4,No,Divorced,3,Below College
1549,29,Marketing,28,4,2.0,1,1.0,131477.0,No,1,No,Divorced,1,Bachelor
972,32,Engineering,26,8,8.0,1,4.0,103309.0,No,2,Yes,Divorced,30,Doctor
2605,52,Finance,35,8,1.0,4,3.0,49760.0,No,1,Yes,Divorced,39,Bachelor
1768,57,Engineering,4,12,4.0,3,4.0,132267.0,No,4,No,Single,19,Doctor
201,55,Sales,34,2,7.0,1,2.0,46127.0,No,3,No,Divorced,8,Doctor
855,48,Sales,28,9,6.0,3,4.0,48961.0,No,2,No,Single,46,College
2185,55,Finance,8,4,9.0,1,1.0,126626.0,No,2,Yes,Married,12,Master
1310,24,HR,33,2,6.0,4,1.0,57429.0,No,2,No,Married,39,Master
2994,44,Marketing,30,1,3.0,2,1.0,82282.0,No,2,Yes,Divorced,37,Doctor
2500,30,Engineering,1,5,2.0,5,2.0,115030.0,No,2,Yes,Single,28,Below College
1485,59,HR,34,11,9.0,4,2.0,78260.0,No,2,Yes,Single,3,Below College
1943,25,Sales,9,9,6.0,4,3.0,50439.0,No,3,Yes,Married,26,Doctor
1553,24,Finance,39,8,8.0,3,4.0,123386.0,No,2,Yes,Divorced,26,Master
1256,53,Sales,19,1,4.0,5,2.0,121068.0,No,2,Yes,Divorced,46,College
1077,41,Marketing,1,10,5.0,1,1.0,104828.0,Yes,4,Yes,Single,17,Doctor
202,41,Marketing,30,11,7.0,2,3.0,116718.0,No,1,No,Divorced,22,Doctor
1941,28,Engineering,30,5,3.0,5,2.0,39849.0,Yes,2,Yes,Divorced,37,Doctor
2963,57,Marketing,19,8,4.0,5,3.0,118018.0,No,1,Yes,Single,29,Doctor
774,58,Finance,9,4,2.0,5,3.0,69211.0,Yes,1,No,Married,7,Master
2770,54,HR,26,6,5.0,5,1.0,132678.0,No,2,Yes,Married,37,Master
741,22,Sales,23,9,4.0,5,2.0,126666.0,No,2,Yes,Married,28,Below College
2078,43,Engineering,32,10,6.0,3,1.0,61232.0,Yes,4,Yes,Married,43,Below College
1698,25,Sales,35,13,6.0,3,1.0,146375.0,No,1,Yes,Divorced,19,Bachelor
95,22,Sales,20,12,8.0,1,1.0,54536.0,No,1,No,Divorced,25,Below College
265,42,Engineering,15,11,6.0,1,1.0,135120.0,Yes,3,No,Single,20,Master
1926,38,Sales,21,7,9.0,4,2.0,85178.0,No,1,Yes,Married,10,Doctor
2674,24,Engineering,11,2,7.0,2,2.0,61657.0,No,1,Yes,Single,48,Below College
2519,21,Engineering,13,7,3.0,4,2.0,107664.0,No,3,Yes,Divorced,12,College
1307,49,Marketing,17,12,2.0,3,4.0,30974.0,No,4,Yes,Divorced,36,Bachelor
878,43,Sales,5,12,6.0,1,3.0,111118.0,No,3,Yes,Divorced,40,Doctor
250,52,HR,17,10,6.0,2,1.0,82385.0,No,3,No,Divorced,9,Doctor
1972,53,Finance,34,4,6.0,2,2.0,149616.0,Yes,3,Yes,Single,45,Bachelor
1304,43,Marketing,17,9,8.0,3,3.0,45455.0,No,4,Yes,Single,20,Master
2007,59,Engineering,12,10,8.0,3,1.0,94783.0,No,4,No,Married,45,Below College
2407,57,Sales,15,12,5.0,5,1.0,46623.0,No,2,No,Single,20,Doctor
2844,19,HR,38,9,2.0,3,4.0,101123.0,Yes,2,Yes,Divorced,43,Master
816,39,Finance,9,11,1.0,2,3.0,121856.0,No,1,No,Single,19,Bachelor
277,21,Engineering,18,2,4.0,2,1.0,139667.0,No,1,Yes,Divorced,36,Below College
299,50,Marketing,16,1,3.0,1,1.0,54090.0,No,3,No,Married,29,Below College
482,28,Marketing,18,14,4.0,3,2.0,118340.0,No,1,Yes,Married,16,Below College
1815,47,HR,8,6,9.0,1,4.0,147278.0,No,4,Yes,Married,16,Bachelor
22,38,Sales,9,14,7.0,2,1.0,96421.0,No,1,No,Divorced,34,Below College
1478,33,Finance,21,14,1.0,2,2.0,66091.0,No,4,Yes,Divorced,7,Bachelor
944,59,Sales,6,5,7.0,4,4.0,143333.0,No,1,No,Single,37,Doctor
2917,52,Engineering,35,4,2.0,1,3.0,145157.0,No,2,Yes,Single,11,Bachelor
2744,45,Engineering,9,11,2.0,2,1.0,43783.0,No,2,No,Single,25,Below College
122,31,Finance,16,9,7.0,1,3.0,88769.0,Yes,4,No,Single,43,College
1078,50,HR,25,2,7.0,5,2.0,56110.0,No,1,Yes,Married,18,Bachelor
2666,36,Engineering,14,11,2.0,5,2.0,81069.0,No,1,Yes,Married,39,College
2801,22,Sales,3,12,2.0,2,4.0,42470.0,No,4,No,Single,23,Master
993,30,HR,11,2,5.0,1,3.0,30553.0,Yes,3,No,Single,10,Doctor
1667,50,Sales,33,13,9.0,3,1.0,40191.0,No,4,No,Single,29,Doctor
2805,26,Engineering,14,1,4.0,5,1.0,60083.0,No,1,No,Divorced,6,Doctor
2788,45,HR,20,13,2.0,3,3.0,108563.0,No,1,Yes,Divorced,38,Below College
2543,33,Sales,27,9,4.0,2,,46333.0,Yes,3,Yes,Married,38,Master
907,26,HR,12,14,6.0,1,4.0,35272.0,No,3,Yes,Married,45,Bachelor
370,59,Marketing,15,10,9.0,3,1.0,54274.0,No,4,Yes,Single,39,Master
1120,49,Engineering,38,2,6.0,5,3.0,34966.0,No,3,Yes,Married,14,College
811,45,HR,23,5,8.0,2,4.0,127561.0,No,2,No,Divorced,7,Doctor
1199,26,Marketing,11,5,4.0,3,3.0,105236.0,No,1,Yes,Divorced,18,College
2782,18,Finance,10,10,1.0,4,1.0,60268.0,No,1,Yes,Divorced,17,Master
2898,36,HR,30,4,1.0,5,4.0,95869.0,Yes,4,Yes,Single,25,Master
1957,42,Engineering,33,2,6.0,5,2.0,100417.0,No,1,Yes,Single,17,Bachelor
1735,45,HR,25,11,5.0,4,4.0,56013.0,No,2,No,Single,41,College
1189,40,Finance,20,12,2.0,4,1.0,76475.0,Yes,2,No,Single,4,College
2091,50,Engineering,23,9,7.0,1,4.0,36880.0,Yes,1,Yes,Married,14,College
796,40,Marketing,29,4,2.0,2,2.0,90666.0,Yes,3,No,Divorced,22,Below College
2290,24,Engineering,29,8,5.0,1,2.0,137071.0,No,1,Yes,Divorced,37,College
1887,18,Finance,28,8,1.0,2,2.0,60267.0,No,4,No,Single,16,College
408,39,Sales,22,14,3.0,2,3.0,52327.0,Yes,4,Yes,Divorced,18,Bachelor
439,36,Marketing,39,11,6.0,2,1.0,116849.0,No,1,No,Single,21,College
1696,58,Sales,16,4,5.0,1,3.0,133376.0,No,4,Yes,Divorced,15,Master
1169,37,Sales,36,7,9.0,2,3.0,120011.0,No,1,Yes,Married,22,Master
2048,50,Finance,31,5,5.0,5,3.0,102964.0,No,4,No,Divorced,19,Below College
1138,20,Sales,26,13,7.0,5,3.0,134000.0,No,1,No,Single,28,Below College
658,38,HR,26,13,2.0,4,2.0,149388.0,No,3,No,Married,49,Master
2996,36,Marketing,3,4,7.0,3,4.0,97806.0,No,1,Yes,Single,28,College
1492,40,Marketing,3,10,8.0,2,3.0,131728.0,No,4,Yes,Divorced,15,College
2899,26,Engineering,37,4,4.0,5,1.0,65330.0,No,3,Yes,Married,14,Doctor
1909,51,Engineering,7,5,5.0,2,2.0,141335.0,No,1,Yes,Married,12,Below College
1867,49,Sales,18,1,1.0,1,1.0,51983.0,No,3,Yes,Married,32,Bachelor
531,38,Engineering,12,8,6.0,5,3.0,71576.0,No,1,Yes,Married,41,Doctor
363,19,Sales,6,13,4.0,5,4.0,115261.0,No,4,No,Single,19,Doctor
2183,29,Engineering,6,1,3.0,1,2.0,74588.0,No,2,Yes,Divorced,22,Below College
575,44,Finance,31,3,8.0,1,4.0,90631.0,No,2,No,Divorced,41,Below College
1270,42,Sales,2,11,6.0,5,4.0,73746.0,No,1,No,Divorced,26,College
2397,21,Engineering,3,4,3.0,3,1.0,129158.0,No,4,Yes,Divorced,32,Doctor
534,33,Marketing,7,10,9.0,3,1.0,81408.0,No,2,Yes,Divorced,15,Below College
1260,34,Marketing,24,14,6.0,2,4.0,133156.0,Yes,2,No,Divorced,4,Bachelor
1967,38,Marketing,15,5,1.0,1,1.0,144515.0,No,3,Yes,Divorced,35,Below College
292,55,Sales,36,1,1.0,2,1.0,39551.0,No,2,No,Divorced,13,Below College
765,22,Finance,13,4,7.0,3,2.0,113319.0,Yes,4,No,Divorced,36,College
2819,47,Marketing,15,9,7.0,2,2.0,126683.0,No,2,Yes,Divorced,29,Bachelor
616,29,HR,12,7,5.0,3,2.0,73086.0,Yes,1,Yes,Divorced,9,Bachelor
419,22,Finance,8,13,8.0,5,3.0,31601.0,No,3,No,Single,40,Master
1250,52,HR,1,4,3.0,5,3.0,76371.0,No,4,Yes,Single,5,Doctor
2140,57,Marketing,22,5,5.0,1,3.0,70376.0,No,4,Yes,Divorced,22,Below College
2128,33,Finance,22,11,9.0,5,3.0,138987.0,No,3,No,Married,15,College
1378,31,Engineering,30,7,4.0,1,4.0,,Yes,3,No,Single,23,Doctor
1474,50,HR,23,12,6.0,3,3.0,116483.0,No,4,No,Divorced,16,College
2638,35,Marketing,2,13,1.0,4,2.0,65183.0,No,1,No,Divorced,3,Bachelor
962,31,Marketing,39,2,3.0,3,2.0,118177.0,No,3,Yes,Divorced,47,Below College
336,59,HR,9,2,1.0,4,,112098.0,No,4,Yes,Divorced,4,Master
1626,37,Finance,24,9,6.0,4,2.0,127239.0,No,4,No,Single,16,Master
402,42,Engineering,12,6,3.0,1,3.0,88824.0,No,1,No,Single,29,Below College
1150,54,Engineering,38,10,2.0,5,3.0,60448.0,Yes,2,Yes,Divorced,13,Below College
1747,37,Marketing,30,6,8.0,3,4.0,106459.0,No,3,No,Married,6,College
1156,27,Finance,9,13,5.0,5,2.0,74585.0,No,3,Yes,Divorced,44,College
789,25,Finance,38,9,2.0,1,2.0,134555.0,No,1,Yes,Single,2,Bachelor
1718,29,Marketing,37,8,9.0,1,2.0,75812.0,No,1,No,Married,39,Master
946,35,Marketing,36,13,4.0,2,3.0,89596.0,No,4,Yes,Single,29,Bachelor
297,38,HR,10,1,2.0,4,4.0,114097.0,No,4,Yes,Single,25,Bachelor
955,40,Finance,3,1,1.0,2,3.0,125490.0,No,2,No,Single,47,Doctor
2072,58,Engineering,28,6,9.0,3,2.0,121530.0,No,3,Yes,Divorced,3,Doctor
1227,23,HR,11,1,5.0,5,4.0,122971.0,No,2,Yes,Divorced,39,Doctor
1381,35,Sales,3,11,8.0,1,4.0,138744.0,Yes,4,No,Divorced,26,College
2889,41,Sales,33,10,5.0,1,1.0,134478.0,No,3,Yes,Married,1,Master
458,29,Sales,6,3,1.0,5,4.0,74791.0,No,3,No,Married,38,Below College
2828,58,Marketing,22,5,1.0,4,1.0,74929.0,No,4,Yes,Married,43,Below College
1989,59,HR,29,8,2.0,2,4.0,72631.0,No,1,No,Divorced,31,Bachelor
2061,31,Engineering,8,13,4.0,2,4.0,32766.0,No,4,No,Single,45,Master
2959,36,Finance,32,7,8.0,2,1.0,94372.0,Yes,2,Yes,Married,42,Bachelor
1242,46,Marketing,7,12,2.0,4,1.0,34570.0,No,2,No,Divorced,43,Doctor
1387,32,Finance,12,7,1.0,5,1.0,129591.0,No,4,Yes,Single,10,Master
2123,46,Marketing,16,2,8.0,1,2.0,75765.0,No,3,Yes,Married,27,Bachelor
786,43,Engineering,39,11,4.0,2,2.0,148099.0,No,4,No,Married,40,Doctor
1026,42,Finance,2,8,8.0,2,1.0,118669.0,No,2,Yes,Married,21,Bachelor
1959,22,Marketing,5,8,1.0,5,4.0,146810.0,No,3,Yes,Married,21,Below College
2568,34,Marketing,37,11,5.0,3,4.0,83821.0,No,2,No,Single,20,College
2001,48,Engineering,20,4,4.0,3,4.0,136566.0,No,4,No,Married,46,Doctor
2524,43,Engineering,2,5,4.0,5,3.0,92661.0,Yes,1,Yes,Married,15,Doctor
719,51,Sales,9,2,6.0,1,1.0,52743.0,Yes,1,No,Divorced,11,Master
1166,19,Marketing,29,8,9.0,5,2.0,84987.0,No,4,Yes,Single,46,Bachelor
879,21,HR,38,9,2.0,1,4.0,56469.0,No,2,No,Single,27,College
2418,32,HR,5,5,9.0,4,3.0,127322.0,No,2,Yes,Married,18,Master
493,52,Sales,23,9,6.0,2,4.0,110642.0,No,3,No,Married,13,Master
115,52,Marketing,29,12,6.0,1,4.0,131442.0,No,1,No,Single,28,Doctor
296,51,HR,25,9,7.0,5,4.0,98096.0,Yes,3,No,Single,13,Below College
996,41,Finance,27,1,2.0,4,2.0,37045.0,No,1,Yes,Divorced,27,Doctor
2084,57,Finance,17,2,6.0,2,1.0,34610.0,No,1,Yes,Single,32,College
298,47,Marketing,16,8,7.0,5,4.0,100639.0,No,2,Yes,Divorced,24,College
844,38,Finance,7,10,6.0,3,2.0,58247.0,Yes,4,Yes,Single,21,Doctor
375,25,Engineering,9,11,2.0,2,2.0,108619.0,No,1,Yes,Married,10,Bachelor
2806,55,Sales,16,4,3.0,3,4.0,38958.0,No,4,Yes,Married,18,Below College
1350,35,HR,30,7,8.0,1,4.0,79465.0,No,4,No,Divorced,19,College
2355,18,HR,10,4,3.0,5,1.0,101493.0,No,3,Yes,Married,22,Bachelor
670,23,Sales,22,12,1.0,3,4.0,85113.0,No,3,Yes,Divorced,17,Master
914,52,Finance,10,10,4.0,4,4.0,148121.0,Yes,2,Yes,Married,8,Master
2122,30,HR,18,10,2.0,1,4.0,92134.0,No,4,Yes,Single,31,College
2217,31,HR,24,3,5.0,1,4.0,134302.0,No,4,No,Married,1,Doctor
2659,35,HR,34,5,2.0,2,2.0,146202.0,Yes,1,No,Married,20,Bachelor
2537,21,Finance,5,6,8.0,3,3.0,87872.0,No,2,Yes,Married,25,Below College
2177,52,HR,12,12,5.0,2,1.0,136649.0,No,2,No,Married,14,Bachelor
